DATE,UST_10Y,CCPI,UNEMP,3M_SUG
9/14/64,4.22,31.08,5.1,1
9/15/64,4.22,31.08,5.1,1
9/16/64,4.21,31.08,5.1,1
9/17/64,4.2,31.08,5.1,1
9/18/64,4.2,31.08,5.1,1
9/21/64,4.19,31.08,5.1,1
9/22/64,4.19,31.08,5.1,0
9/23/64,4.19,31.08,5.1,0
9/24/64,4.19,31.08,5.1,0
9/25/64,4.19,31.08,5.1,0
9/28/64,4.17,31.08,5.1,0
9/29/64,4.18,31.08,5.1,0
9/30/64,4.18,31.12,5.1,0
10/1/64,4.18,31.12,5.1,0
10/2/64,4.18,31.12,5.1,0
10/5/64,4.2,31.12,5.1,0
10/6/64,4.19,31.12,5.1,0
10/7/64,4.19,31.12,5.1,0
10/8/64,4.19,31.12,5.1,0
10/9/64,4.19,31.12,5.1,0
10/12/64,4.19,31.12,5.1,0
10/13/64,4.19,31.12,5.1,0
10/14/64,4.19,31.12,5.1,0
10/15/64,4.2,31.12,5.1,0
10/16/64,4.21,31.12,5.1,0
10/19/64,4.21,31.12,5.1,0
10/20/64,4.2,31.12,5.1,0
10/21/64,4.19,31.12,5.1,0
10/22/64,4.19,31.12,5.1,0
10/23/64,4.19,31.12,5.1,0
10/26/64,4.19,31.12,5.1,0
10/27/64,4.18,31.12,5.1,0
10/28/64,4.17,31.12,5.1,0
10/29/64,4.16,31.12,5.1,0
10/30/64,4.16,31.21,4.8,0
11/2/64,4.15,31.21,4.8,0
11/3/64,4.15,31.21,4.8,0
11/4/64,4.15,31.21,4.8,0
11/5/64,4.15,31.21,4.8,0
11/6/64,4.15,31.21,4.8,0
11/9/64,4.15,31.21,4.8,0
11/10/64,4.14,31.21,4.8,0
11/11/64,4.14,31.21,4.8,0
11/12/64,4.12,31.21,4.8,0
11/13/64,4.13,31.21,4.8,0
11/16/64,4.13,31.21,4.8,0
11/17/64,4.14,31.21,4.8,0
11/18/64,4.14,31.21,4.8,0
11/19/64,4.13,31.21,4.8,0
11/20/64,4.13,31.21,4.8,0
11/23/64,4.18,31.21,4.8,0
11/24/64,4.18,31.21,4.8,0
11/25/64,4.19,31.21,4.8,0
11/26/64,4.19,31.21,4.8,0
11/27/64,4.19,31.21,4.8,0
11/30/64,4.2,31.25,5,0
12/1/64,4.2,31.25,5,0
12/2/64,4.19,31.25,5,0
12/3/64,4.18,31.25,5,0
12/4/64,4.18,31.25,5,0
12/7/64,4.17,31.25,5,0
12/8/64,4.16,31.25,5,0
12/9/64,4.16,31.25,5,0
12/10/64,4.15,31.25,5,0
12/11/64,4.15,31.25,5,0
12/14/64,4.16,31.25,5,0
12/15/64,4.17,31.25,5,0
12/16/64,4.18,31.25,5,0
12/17/64,4.18,31.25,5,0
12/18/64,4.19,31.25,5,0
12/21/64,4.18,31.25,5,0
12/22/64,4.18,31.25,5,0
12/23/64,4.19,31.25,5,0
12/24/64,4.19,31.25,5,0
12/25/64,4.19,31.25,5,0
12/28/64,4.19,31.25,5,0
12/29/64,4.19,31.25,5,0
12/30/64,4.2,31.25,5,0
12/31/64,4.21,31.28,4.9,1
1/1/65,4.21,31.28,4.9,0
1/4/65,4.2,31.28,4.9,0
1/5/65,4.2,31.28,4.9,0
1/6/65,4.2,31.28,4.9,0
1/7/65,4.2,31.28,4.9,0
1/8/65,4.2,31.28,4.9,0
1/11/65,4.2,31.28,4.9,0
1/12/65,4.19,31.28,4.9,0
1/13/65,4.19,31.28,4.9,0
1/14/65,4.19,31.28,4.9,0
1/15/65,4.19,31.28,4.9,0
1/18/65,4.19,31.28,4.9,0
1/19/65,4.18,31.28,4.9,0
1/20/65,4.18,31.28,4.9,0
1/21/65,4.17,31.28,4.9,0
1/22/65,4.17,31.28,4.9,0
1/25/65,4.18,31.28,4.9,0
1/26/65,4.19,31.28,4.9,0
1/27/65,4.19,31.28,4.9,0
1/28/65,4.19,31.28,4.9,0
1/29/65,4.19,31.28,5.1,0
2/1/65,4.2,31.28,5.1,0
2/2/65,4.2,31.28,5.1,0
2/3/65,4.2,31.28,5.1,0
2/4/65,4.21,31.28,5.1,0
2/5/65,4.22,31.28,5.1,0
2/8/65,4.21,31.28,5.1,0
2/9/65,4.21,31.28,5.1,0
2/10/65,4.21,31.28,5.1,0
2/11/65,4.21,31.28,5.1,0
2/12/65,4.21,31.28,5.1,0
2/15/65,4.22,31.28,5.1,1
2/16/65,4.21,31.28,5.1,1
2/17/65,4.21,31.28,5.1,1
2/18/65,4.21,31.28,5.1,1
2/19/65,4.22,31.28,5.1,1
2/22/65,4.22,31.28,5.1,0
2/23/65,4.21,31.28,5.1,1
2/24/65,4.22,31.28,5.1,1
2/25/65,4.21,31.28,5.1,1
2/26/65,4.22,31.31,4.7,1
3/1/65,4.22,31.31,4.7,0
3/2/65,4.24,31.31,4.7,1
3/3/65,4.23,31.31,4.7,1
3/4/65,4.22,31.31,4.7,1
3/5/65,4.23,31.31,4.7,1
3/8/65,4.23,31.31,4.7,1
3/9/65,4.23,31.31,4.7,1
3/10/65,4.23,31.31,4.7,1
3/11/65,4.22,31.31,4.7,1
3/12/65,4.22,31.31,4.7,1
3/15/65,4.21,31.31,4.7,1
3/16/65,4.21,31.31,4.7,1
3/17/65,4.2,31.31,4.7,0
3/18/65,4.2,31.31,4.7,0
3/19/65,4.2,31.31,4.7,0
3/22/65,4.19,31.31,4.7,0
3/23/65,4.19,31.31,4.7,0
3/24/65,4.18,31.31,4.7,0
3/25/65,4.19,31.31,4.7,0
3/26/65,4.2,31.31,4.7,0
3/29/65,4.2,31.31,4.7,0
3/30/65,4.2,31.31,4.7,0
3/31/65,4.2,31.38,4.8,0
4/1/65,4.2,31.38,4.8,0
4/2/65,4.2,31.38,4.8,0
4/5/65,4.2,31.38,4.8,0
4/6/65,4.2,31.38,4.8,0
4/7/65,4.2,31.38,4.8,0
4/8/65,4.19,31.38,4.8,0
4/9/65,4.2,31.38,4.8,0
4/12/65,4.2,31.38,4.8,0
4/13/65,4.2,31.38,4.8,0
4/14/65,4.19,31.38,4.8,0
4/15/65,4.2,31.38,4.8,0
4/16/65,4.2,31.38,4.8,0
4/19/65,4.21,31.38,4.8,0
4/20/65,4.21,31.38,4.8,0
4/21/65,4.21,31.38,4.8,0
4/22/65,4.21,31.38,4.8,0
4/23/65,4.21,31.38,4.8,0
4/26/65,4.21,31.38,4.8,0
4/27/65,4.21,31.38,4.8,0
4/28/65,4.21,31.38,4.8,0
4/29/65,4.21,31.38,4.8,0
4/30/65,4.21,31.48,4.6,0
5/3/65,4.21,31.48,4.6,0
5/4/65,4.2,31.48,4.6,0
5/5/65,4.2,31.48,4.6,0
5/6/65,4.2,31.48,4.6,0
5/7/65,4.2,31.48,4.6,0
5/10/65,4.2,31.48,4.6,0
5/11/65,4.2,31.48,4.6,0
5/12/65,4.2,31.48,4.6,0
5/13/65,4.21,31.48,4.6,0
5/14/65,4.21,31.48,4.6,0
5/17/65,4.21,31.48,4.6,0
5/18/65,4.22,31.48,4.6,0
5/19/65,4.22,31.48,4.6,0
5/20/65,4.22,31.48,4.6,0
5/21/65,4.22,31.48,4.6,0
5/24/65,4.22,31.48,4.6,0
5/25/65,4.22,31.48,4.6,0
5/26/65,4.22,31.48,4.6,0
5/27/65,4.22,31.48,4.6,0
5/28/65,4.23,31.48,4.6,0
5/31/65,4.23,31.61,4.6,0
6/1/65,4.23,31.61,4.6,0
6/2/65,4.23,31.61,4.6,0
6/3/65,4.23,31.61,4.6,0
6/4/65,4.23,31.61,4.6,0
6/7/65,4.23,31.61,4.6,0
6/8/65,4.23,31.61,4.6,0
6/9/65,4.23,31.61,4.6,0
6/10/65,4.23,31.61,4.6,0
6/11/65,4.23,31.61,4.6,0
6/14/65,4.21,31.61,4.6,0
6/15/65,4.21,31.61,4.6,0
6/16/65,4.21,31.61,4.6,0
6/17/65,4.21,31.61,4.6,0
6/18/65,4.21,31.61,4.6,0
6/21/65,4.2,31.61,4.6,0
6/22/65,4.2,31.61,4.6,0
6/23/65,4.2,31.61,4.6,0
6/24/65,4.19,31.61,4.6,0
6/25/65,4.19,31.61,4.6,0
6/28/65,4.19,31.61,4.6,0
6/29/65,4.2,31.61,4.6,0
6/30/65,4.2,31.58,4.4,0
7/1/65,4.2,31.58,4.4,0
7/2/65,4.21,31.58,4.4,0
7/5/65,4.21,31.58,4.4,0
7/6/65,4.21,31.58,4.4,0
7/7/65,4.21,31.58,4.4,0
7/8/65,4.2,31.58,4.4,0
7/9/65,4.21,31.58,4.4,0
7/12/65,4.21,31.58,4.4,0
7/13/65,4.21,31.58,4.4,0
7/14/65,4.21,31.58,4.4,0
7/15/65,4.2,31.58,4.4,0
7/16/65,4.2,31.58,4.4,0
7/19/65,4.2,31.58,4.4,0
7/20/65,4.2,31.58,4.4,0
7/21/65,4.2,31.58,4.4,0
7/22/65,4.2,31.58,4.4,0
7/23/65,4.2,31.58,4.4,0
7/26/65,4.2,31.58,4.4,0
7/27/65,4.2,31.58,4.4,0
7/28/65,4.2,31.58,4.4,0
7/29/65,4.21,31.58,4.4,0
7/30/65,4.22,31.55,4.4,0
8/2/65,4.22,31.55,4.4,0
8/3/65,4.22,31.55,4.4,0
8/4/65,4.23,31.55,4.4,0
8/5/65,4.23,31.55,4.4,0
8/6/65,4.24,31.55,4.4,0
8/9/65,4.24,31.55,4.4,0
8/10/65,4.24,31.55,4.4,0
8/11/65,4.25,31.55,4.4,0
8/12/65,4.25,31.55,4.4,0
8/13/65,4.25,31.55,4.4,0
8/16/65,4.26,31.55,4.4,0
8/17/65,4.27,31.55,4.4,0
8/18/65,4.26,31.55,4.4,0
8/19/65,4.26,31.55,4.4,0
8/20/65,4.26,31.55,4.4,0
8/23/65,4.26,31.55,4.4,0
8/24/65,4.27,31.55,4.4,0
8/25/65,4.26,31.55,4.4,0
8/26/65,4.27,31.55,4.4,0
8/27/65,4.27,31.55,4.4,0
8/30/65,4.27,31.55,4.4,0
8/31/65,4.27,31.62,4.3,0
9/1/65,4.28,31.62,4.3,0
9/2/65,4.28,31.62,4.3,0
9/3/65,4.27,31.62,4.3,0
9/6/65,4.27,31.62,4.3,0
9/7/65,4.27,31.62,4.3,0
9/8/65,4.27,31.62,4.3,0
9/9/65,4.27,31.62,4.3,0
9/10/65,4.28,31.62,4.3,0
9/13/65,4.28,31.62,4.3,0
9/14/65,4.28,31.62,4.3,0
9/15/65,4.28,31.62,4.3,0
9/16/65,4.27,31.62,4.3,0
9/17/65,4.27,31.62,4.3,0
9/20/65,4.27,31.62,4.3,0
9/21/65,4.28,31.62,4.3,0
9/22/65,4.29,31.62,4.3,0
9/23/65,4.3,31.62,4.3,0
9/24/65,4.31,31.62,4.3,0
9/27/65,4.31,31.62,4.3,0
9/28/65,4.33,31.62,4.3,0
9/29/65,4.36,31.62,4.3,0
9/30/65,4.35,31.65,4.2,0
10/1/65,4.36,31.65,4.2,0
10/4/65,4.35,31.65,4.2,0
10/5/65,4.33,31.65,4.2,0
10/6/65,4.32,31.65,4.2,0
10/7/65,4.31,31.65,4.2,0
10/8/65,4.32,31.65,4.2,0
10/11/65,4.31,31.65,4.2,0
10/12/65,4.31,31.65,4.2,0
10/13/65,4.3,31.65,4.2,0
10/14/65,4.31,31.65,4.2,0
10/15/65,4.34,31.65,4.2,0
10/18/65,4.34,31.65,4.2,0
10/19/65,4.35,31.65,4.2,0
10/20/65,4.36,31.65,4.2,0
10/21/65,4.37,31.65,4.2,0
10/22/65,4.36,31.65,4.2,0
10/25/65,4.38,31.65,4.2,0
10/26/65,4.38,31.65,4.2,0
10/27/65,4.39,31.65,4.2,0
10/28/65,4.4,31.65,4.2,0
10/29/65,4.41,31.75,4.1,0
11/1/65,4.43,31.75,4.1,0
11/2/65,4.43,31.75,4.1,0
11/3/65,4.43,31.75,4.1,0
11/4/65,4.43,31.75,4.1,0
11/5/65,4.43,31.75,4.1,0
11/8/65,4.45,31.75,4.1,0
11/9/65,4.47,31.75,4.1,0
11/10/65,4.46,31.75,4.1,0
11/11/65,4.46,31.75,4.1,0
11/12/65,4.44,31.75,4.1,0
11/15/65,4.45,31.75,4.1,0
11/16/65,4.44,31.75,4.1,0
11/17/65,4.45,31.75,4.1,0
11/18/65,4.45,31.75,4.1,0
11/19/65,4.46,31.75,4.1,0
11/22/65,4.45,31.75,4.1,0
11/23/65,4.45,31.75,4.1,0
11/24/65,4.45,31.75,4.1,0
11/25/65,4.45,31.75,4.1,0
11/26/65,4.45,31.75,4.1,0
11/29/65,4.46,31.75,4.1,0
11/30/65,4.48,31.85,4,0
12/1/65,4.52,31.85,4,0
12/2/65,4.52,31.85,4,0
12/3/65,4.52,31.85,4,0
12/6/65,4.61,31.85,4,0
12/7/65,4.59,31.85,4,0
12/8/65,4.6,31.85,4,0
12/9/65,4.6,31.85,4,0
12/10/65,4.6,31.85,4,0
12/13/65,4.65,31.85,4,0
12/14/65,4.67,31.85,4,0
12/15/65,4.67,31.85,4,0
12/16/65,4.66,31.85,4,0
12/17/65,4.65,31.85,4,0
12/20/65,4.61,31.85,4,0
12/21/65,4.64,31.85,4,0
12/22/65,4.65,31.85,4,0
12/23/65,4.65,31.85,4,0
12/24/65,4.65,31.85,4,0
12/27/65,4.62,31.85,4,0
12/28/65,4.61,31.85,4,0
12/29/65,4.62,31.85,4,0
12/30/65,4.63,31.85,4,0
12/31/65,4.65,31.88,4,0
1/3/66,4.63,31.88,4,0
1/4/66,4.65,31.88,4,0
1/5/66,4.63,31.88,4,0
1/6/66,4.6,31.88,4,0
1/7/66,4.6,31.88,4,0
1/10/66,4.61,31.88,4,0
1/11/66,4.6,31.88,4,0
1/12/66,4.56,31.88,4,0
1/13/66,4.58,31.88,4,0
1/14/66,4.59,31.88,4,0
1/17/66,4.61,31.88,4,0
1/18/66,4.61,31.88,4,0
1/19/66,4.61,31.88,4,0
1/20/66,4.6,31.88,4,0
1/21/66,4.59,31.88,4,0
1/24/66,4.6,31.88,4,0
1/25/66,4.61,31.88,4,0
1/26/66,4.61,31.88,4,0
1/27/66,4.63,31.88,4,0
1/28/66,4.65,31.88,4,0
1/31/66,4.69,32.08,3.8,0
2/1/66,4.69,32.08,3.8,0
2/2/66,4.7,32.08,3.8,0
2/3/66,4.7,32.08,3.8,0
2/4/66,4.71,32.08,3.8,0
2/7/66,4.73,32.08,3.8,0
2/8/66,4.72,32.08,3.8,0
2/9/66,4.74,32.08,3.8,0
2/10/66,4.78,32.08,3.8,0
2/11/66,4.86,32.08,3.8,1
2/14/66,4.87,32.08,3.8,1
2/15/66,4.88,32.08,3.8,1
2/16/66,4.89,32.08,3.8,1
2/17/66,4.88,32.08,3.8,1
2/18/66,4.9,32.08,3.8,1
2/21/66,4.92,32.08,3.8,1
2/22/66,4.92,32.08,3.8,0
2/23/66,4.92,32.08,3.8,1
2/24/66,4.93,32.08,3.8,0
2/25/66,4.97,32.08,3.8,0
2/28/66,5.02,32.18,3.8,0
3/1/66,5.01,32.18,3.8,1
3/2/66,5,32.18,3.8,1
3/3/66,5,32.18,3.8,1
3/4/66,4.98,32.18,3.8,1
3/7/66,4.96,32.18,3.8,0
3/8/66,4.93,32.18,3.8,0
3/9/66,4.93,32.18,3.8,0
3/10/66,4.95,32.18,3.8,0
3/11/66,4.96,32.18,3.8,0
3/14/66,4.94,32.18,3.8,0
3/15/66,4.91,32.18,3.8,0
3/16/66,4.9,32.18,3.8,0
3/17/66,4.86,32.18,3.8,0
3/18/66,4.84,32.18,3.8,0
3/21/66,4.81,32.18,3.8,0
3/22/66,4.78,32.18,3.8,0
3/23/66,4.73,32.18,3.8,0
3/24/66,4.76,32.18,3.8,0
3/25/66,4.82,32.18,3.8,0
3/28/66,4.81,32.18,3.8,0
3/29/66,4.8,32.18,3.8,0
3/30/66,4.7,32.18,3.8,0
3/31/66,4.71,32.28,3.8,0
4/1/66,4.7,32.28,3.8,0
4/4/66,4.69,32.28,3.8,0
4/5/66,4.66,32.28,3.8,0
4/6/66,4.71,32.28,3.8,0
4/7/66,4.73,32.28,3.8,0
4/8/66,4.73,32.28,3.8,0
4/11/66,4.73,32.28,3.8,0
4/12/66,4.73,32.28,3.8,0
4/13/66,4.74,32.28,3.8,0
4/14/66,4.76,32.28,3.8,0
4/15/66,4.77,32.28,3.8,0
4/18/66,4.76,32.28,3.8,0
4/19/66,4.76,32.28,3.8,0
4/20/66,4.8,32.28,3.8,0
4/21/66,4.77,32.28,3.8,0
4/22/66,4.77,32.28,3.8,0
4/25/66,4.78,32.28,3.8,0
4/26/66,4.79,32.28,3.8,0
4/27/66,4.78,32.28,3.8,0
4/28/66,4.78,32.28,3.8,0
4/29/66,4.79,32.35,3.9,0
5/2/66,4.8,32.35,3.9,0
5/3/66,4.81,32.35,3.9,0
5/4/66,4.81,32.35,3.9,0
5/5/66,4.81,32.35,3.9,0
5/6/66,4.79,32.35,3.9,0
5/9/66,4.75,32.35,3.9,0
5/10/66,4.75,32.35,3.9,0
5/11/66,4.77,32.35,3.9,0
5/12/66,4.77,32.35,3.9,0
5/13/66,4.77,32.35,3.9,0
5/16/66,4.77,32.35,3.9,0
5/17/66,4.75,32.35,3.9,0
5/18/66,4.75,32.35,3.9,0
5/19/66,4.75,32.35,3.9,0
5/20/66,4.75,32.35,3.9,0
5/23/66,4.77,32.35,3.9,0
5/24/66,4.79,32.35,3.9,0
5/25/66,4.78,32.35,3.9,0
5/26/66,4.8,32.35,3.9,0
5/27/66,4.81,32.35,3.9,0
5/30/66,4.81,32.35,3.9,0
5/31/66,4.8,32.38,3.8,0
6/1/66,4.79,32.38,3.8,0
6/2/66,4.77,32.38,3.8,0
6/3/66,4.78,32.38,3.8,0
6/6/66,4.79,32.38,3.8,0
6/7/66,4.81,32.38,3.8,0
6/8/66,4.83,32.38,3.8,0
6/9/66,4.83,32.38,3.8,0
6/10/66,4.83,32.38,3.8,0
6/13/66,4.83,32.38,3.8,0
6/14/66,4.83,32.38,3.8,0
6/15/66,4.79,32.38,3.8,0
6/16/66,4.81,32.38,3.8,0
6/17/66,4.8,32.38,3.8,0
6/20/66,4.76,32.38,3.8,0
6/21/66,4.75,32.38,3.8,0
6/22/66,4.76,32.38,3.8,0
6/23/66,4.77,32.38,3.8,0
6/24/66,4.8,32.38,3.8,0
6/27/66,4.83,32.38,3.8,0
6/28/66,4.89,32.38,3.8,0
6/29/66,4.9,32.38,3.8,0
6/30/66,4.97,32.45,3.8,0
7/1/66,4.99,32.45,3.8,0
7/4/66,4.99,32.45,3.8,0
7/5/66,4.96,32.45,3.8,0
7/6/66,4.95,32.45,3.8,0
7/7/66,4.95,32.45,3.8,0
7/8/66,4.97,32.45,3.8,0
7/11/66,5.03,32.45,3.8,0
7/12/66,5.05,32.45,3.8,0
7/13/66,5.07,32.45,3.8,0
7/14/66,5.1,32.45,3.8,0
7/15/66,5.09,32.45,3.8,0
7/18/66,5.04,32.45,3.8,0
7/19/66,5.03,32.45,3.8,0
7/20/66,5.02,32.45,3.8,0
7/21/66,5.04,32.45,3.8,0
7/22/66,5.02,32.45,3.8,0
7/25/66,4.99,32.45,3.8,0
7/26/66,4.99,32.45,3.8,0
7/27/66,4.99,32.45,3.8,0
7/28/66,5.03,32.45,3.8,0
7/29/66,5.05,32.65,3.8,1
8/1/66,5.05,32.65,3.8,0
8/2/66,5.04,32.65,3.8,0
8/3/66,5.06,32.65,3.8,0
8/4/66,5.07,32.65,3.8,0
8/5/66,5.07,32.65,3.8,1
8/8/66,5.08,32.65,3.8,1
8/9/66,5.1,32.65,3.8,1
8/10/66,5.1,32.65,3.8,1
8/11/66,5.11,32.65,3.8,1
8/12/66,5.11,32.65,3.8,1
8/15/66,5.15,32.65,3.8,1
8/16/66,5.18,32.65,3.8,1
8/17/66,5.24,32.65,3.8,1
8/18/66,5.29,32.65,3.8,1
8/19/66,5.31,32.65,3.8,1
8/22/66,5.29,32.65,3.8,0
8/23/66,5.33,32.65,3.8,1
8/24/66,5.36,32.65,3.8,1
8/25/66,5.39,32.65,3.8,1
8/26/66,5.48,32.65,3.8,1
8/29/66,5.51,32.65,3.8,0
8/30/66,5.48,32.65,3.8,1
8/31/66,5.36,32.75,3.7,1
9/1/66,5.3,32.75,3.7,1
9/2/66,5.23,32.75,3.7,1
9/5/66,5.23,32.75,3.7,0
9/6/66,5.19,32.75,3.7,1
9/7/66,5.2,32.75,3.7,1
9/8/66,5.18,32.75,3.7,1
9/9/66,5.17,32.75,3.7,1
9/12/66,5.18,32.75,3.7,1
9/13/66,5.16,32.75,3.7,1
9/14/66,5.21,32.75,3.7,1
9/15/66,5.25,32.75,3.7,1
9/16/66,5.24,32.75,3.7,1
9/19/66,5.32,32.75,3.7,1
9/20/66,5.27,32.75,3.7,1
9/21/66,5.21,32.75,3.7,1
9/22/66,5.15,32.75,3.7,1
9/23/66,5.17,32.75,3.7,1
9/26/66,5.17,32.75,3.7,1
9/27/66,5.13,32.75,3.7,1
9/28/66,5.09,32.75,3.7,1
9/29/66,4.99,32.75,3.7,1
9/30/66,5.02,32.85,3.7,1
10/3/66,5.08,32.85,3.7,1
10/4/66,5.06,32.85,3.7,1
10/5/66,5.05,32.85,3.7,1
10/6/66,5.03,32.85,3.7,1
10/7/66,5.02,32.85,3.7,1
10/10/66,5.05,32.85,3.7,0
10/11/66,5.05,32.85,3.7,1
10/12/66,5.05,32.85,3.7,0
10/13/66,5.07,32.85,3.7,1
10/14/66,5.06,32.85,3.7,1
10/17/66,5.04,32.85,3.7,1
10/18/66,4.99,32.85,3.7,1
10/19/66,5,32.85,3.7,0
10/20/66,5.02,32.85,3.7,1
10/21/66,4.94,32.85,3.7,1
10/24/66,4.94,32.85,3.7,1
10/25/66,4.94,32.85,3.7,1
10/26/66,4.96,32.85,3.7,1
10/27/66,4.99,32.85,3.7,1
10/28/66,4.97,32.85,3.7,1
10/31/66,4.97,32.88,3.6,1
11/1/66,4.99,32.88,3.6,1
11/2/66,5.04,32.88,3.6,1
11/3/66,5.06,32.88,3.6,1
11/4/66,5.11,32.88,3.6,1
11/7/66,5.11,32.88,3.6,1
11/8/66,5.11,32.88,3.6,0
11/9/66,5.12,32.88,3.6,1
11/10/66,5.17,32.88,3.6,1
11/11/66,5.17,32.88,3.6,0
11/14/66,5.19,32.88,3.6,1
11/15/66,5.21,32.88,3.6,1
11/16/66,5.22,32.88,3.6,1
11/17/66,5.23,32.88,3.6,1
11/18/66,5.22,32.88,3.6,0
11/21/66,5.17,32.88,3.6,1
11/22/66,5.2,32.88,3.6,1
11/23/66,5.22,32.88,3.6,1
11/24/66,5.22,32.88,3.6,0
11/25/66,5.23,32.88,3.6,1
11/28/66,5.19,32.88,3.6,1
11/29/66,5.15,32.88,3.6,1
11/30/66,5.12,32.92,3.8,1
12/1/66,5.09,32.92,3.8,1
12/2/66,5.03,32.92,3.8,1
12/5/66,5.06,32.92,3.8,1
12/6/66,5.07,32.92,3.8,1
12/7/66,5.07,32.92,3.8,1
12/8/66,5.1,32.92,3.8,1
12/9/66,5.05,32.92,3.8,1
12/12/66,4.93,32.92,3.8,1
12/13/66,4.86,32.92,3.8,1
12/14/66,4.83,32.92,3.8,1
12/15/66,4.76,32.92,3.8,1
12/16/66,4.78,32.92,3.8,1
12/19/66,4.72,32.92,3.8,1
12/20/66,4.69,32.92,3.8,0
12/21/66,4.66,32.92,3.8,0
12/22/66,4.68,32.92,3.8,0
12/23/66,4.67,32.92,3.8,0
12/26/66,4.67,32.92,3.8,0
12/27/66,4.71,32.92,3.8,0
12/28/66,4.64,32.92,3.8,0
12/29/66,4.66,32.92,3.8,0
12/30/66,4.64,32.9,3.9,0
1/2/67,4.64,32.9,3.9,0
1/3/67,4.69,32.9,3.9,0
1/4/67,4.65,32.9,3.9,0
1/5/67,4.63,32.9,3.9,0
1/6/67,4.64,32.9,3.9,0
1/9/67,4.71,32.9,3.9,0
1/10/67,4.69,32.9,3.9,0
1/11/67,4.54,32.9,3.9,0
1/12/67,4.55,32.9,3.9,0
1/13/67,4.51,32.9,3.9,0
1/16/67,4.49,32.9,3.9,0
1/17/67,4.51,32.9,3.9,0
1/18/67,4.53,32.9,3.9,0
1/19/67,4.58,32.9,3.9,0
1/20/67,4.6,32.9,3.9,0
1/23/67,4.6,32.9,3.9,0
1/24/67,4.65,32.9,3.9,0
1/25/67,4.62,32.9,3.9,0
1/26/67,4.5,32.9,3.9,0
1/27/67,4.47,32.9,3.9,0
1/30/67,4.48,32.9,3.9,0
1/31/67,4.52,33,3.8,0
2/1/67,4.52,33,3.8,0
2/2/67,4.51,33,3.8,0
2/3/67,4.52,33,3.8,0
2/6/67,4.53,33,3.8,0
2/7/67,4.54,33,3.8,0
2/8/67,4.54,33,3.8,0
2/9/67,4.53,33,3.8,0
2/10/67,4.59,33,3.8,0
2/13/67,4.59,33,3.8,0
2/14/67,4.64,33,3.8,0
2/15/67,4.69,33,3.8,0
2/16/67,4.67,33,3.8,0
2/17/67,4.68,33,3.8,0
2/20/67,4.7,33,3.8,0
2/21/67,4.71,33,3.8,0
2/22/67,4.71,33,3.8,0
2/23/67,4.74,33,3.8,0
2/24/67,4.73,33,3.8,0
2/27/67,4.72,33,3.8,0
2/28/67,4.72,33,3.8,0
3/1/67,4.66,33,3.8,0
3/2/67,4.63,33,3.8,0
3/3/67,4.62,33,3.8,0
3/6/67,4.61,33,3.8,0
3/7/67,4.6,33,3.8,0
3/8/67,4.61,33,3.8,0
3/9/67,4.57,33,3.8,0
3/10/67,4.58,33,3.8,0
3/13/67,4.56,33,3.8,0
3/14/67,4.53,33,3.8,0
3/15/67,4.49,33,3.8,0
3/16/67,4.45,33,3.8,0
3/17/67,4.47,33,3.8,0
3/20/67,4.45,33,3.8,0
3/21/67,4.51,33,3.8,0
3/22/67,4.52,33,3.8,0
3/23/67,4.5,33,3.8,0
3/24/67,4.5,33,3.8,0
3/27/67,4.52,33,3.8,0
3/28/67,4.52,33,3.8,0
3/29/67,4.52,33,3.8,0
3/30/67,4.5,33,3.8,0
3/31/67,4.5,33.1,3.8,0
4/3/67,4.5,33.1,3.8,0
4/4/67,4.49,33.1,3.8,0
4/5/67,4.5,33.1,3.8,0
4/6/67,4.49,33.1,3.8,0
4/7/67,4.48,33.1,3.8,0
4/10/67,4.5,33.1,3.8,0
4/11/67,4.51,33.1,3.8,0
4/12/67,4.51,33.1,3.8,0
4/13/67,4.54,33.1,3.8,0
4/14/67,4.56,33.1,3.8,0
4/17/67,4.61,33.1,3.8,0
4/18/67,4.63,33.1,3.8,0
4/19/67,4.63,33.1,3.8,0
4/20/67,4.63,33.1,3.8,0
4/21/67,4.66,33.1,3.8,0
4/24/67,4.68,33.1,3.8,0
4/25/67,4.71,33.1,3.8,0
4/26/67,4.73,33.1,3.8,0
4/27/67,4.73,33.1,3.8,0
4/28/67,4.78,33.1,3.8,0
5/1/67,4.77,33.1,3.8,0
5/2/67,4.75,33.1,3.8,0
5/3/67,4.75,33.1,3.8,0
5/4/67,4.76,33.1,3.8,0
5/5/67,4.77,33.1,3.8,0
5/8/67,4.83,33.1,3.8,0
5/9/67,4.87,33.1,3.8,0
5/10/67,4.87,33.1,3.8,0
5/11/67,4.84,33.1,3.8,0
5/12/67,4.82,33.1,3.8,0
5/15/67,4.86,33.1,3.8,0
5/16/67,4.87,33.1,3.8,0
5/17/67,4.88,33.1,3.8,0
5/18/67,4.88,33.1,3.8,0
5/19/67,4.89,33.1,3.8,0
5/22/67,4.94,33.1,3.8,0
5/23/67,4.94,33.1,3.8,0
5/24/67,4.93,33.1,3.8,0
5/25/67,4.92,33.1,3.8,0
5/26/67,4.86,33.1,3.8,0
5/29/67,4.84,33.1,3.8,0
5/30/67,4.84,33.1,3.8,0
5/31/67,4.81,33.3,3.9,0
6/1/67,4.81,33.3,3.9,0
